"pubDate","timestamp","title","description","link","rss-url","country","category","keyphrases","key_words"
"Sat, 17 Sep 2022 20:36:31 GMT","1663446991.0","Tea in the cold and a visit from the King: the people waiting all night to see the Queen","Pollster finds those enduring the long wait to see Elizabeth II lying in state lean Conservative and Remain  Having waited hours in line to see the Queen lying in state – and with hours more left to go – well-wishers gave the new King Charles and Prince of Wales an upbeat reception during their surprise visit to the queue that in just a few days has become a London landmark.  With William telling a child “you’re over halfway” and his father telling a woman “I hope you’re not too frozen”, the royals were met with cheers and raised mobile phones as they greeted those waiting in Lambeth with smiles and handshakes.   Continue reading...","https://www.theguardian.com/uk-news/2022/sep/17/queue-see-queen-lying-state-elizabeth-ii","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sat, 17 Sep 2022 18:58:50 GMT","1663441130.0","Liz Truss warned of mass bankruptcies if firms left in limbo over energy bills","Prime minister to lead nation in a minute’s silence to honour the Queen’s legacy ahead of funeral    Accession of King Charles and death of Queen Elizabeth – latest updates    Liz Truss is facing a political and economic baptism of fire this week with warnings of mass bankruptcies across the economy – even as the new prime minister prepares to lead the nation in a minute’s silence on Sunday night to honour the Queen’s legacy.  Before the Queen’s funeral at Westminster Abbey on Monday and her  burial at St George’s Chapel in Windsor Castle , Truss will appear on the steps of No 10 on Sunday night at 8pm as part of a final national “moment of reflection” on the monarch’s life and legacy.   Continue reading...","https://www.theguardian.com/politics/2022/sep/17/liz-truss-warned-of-mass-bankruptcies-if-firms-left-in-limbo-over-energy-bills","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 17:27:00 GMT","1663522020.0","Chandigarh University row: Third accused arrested by Punjab police from Shimla over alleged 'leaked objectional video'","Earlier, 23-year-old accused identified as Sunny Mehta was taken into the custody by Punjab police from Shimla.","https://www.dnaindia.com/india/report-third-accused-arrested-by-punjab-police-from-shimla-over-alleged-leaked-objectionable-video-2986158","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 17:18:41 GMT","1663521521.0","Brahmastra: Amid Kangana Ranaut's attack on box office collections, Ranbir Kapoor opens up on film's budget","Ranbir Kapoor has finally broken the silence on the budget and recovery of Brahmastra Part One: Shiva.","https://www.dnaindia.com/entertainment/report-brahmastra-amid-kangana-ranaut-s-attack-on-box-office-collections-ranbir-kapoor-opens-up-on-film-s-budget-2986157","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 16:56:00 GMT","1663520160.0","The design is horrible: Fans react as BCCI unveils Team India's new jersey for T20 World Cup","The new jersey was unveiled as part of the #HarFanKiJersey campaign.","https://www.dnaindia.com/sports/report-fans-react-as-bcci-unveils-team-india-new-jersey-for-t20-world-cup-2022-2986155","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 16:47:00 GMT","1663519620.0","Watch: UP policeman slaps man who filed complaint about missing niece, gets transferred","Inspector Birja Ram is shown hitting a guy at the Binauli Police station in a social media video that has gone viral.","https://www.dnaindia.com/india/report-watch-up-policeman-slaps-man-who-filed-complaint-about-missing-niece-gets-transferred-2986154","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 16:45:00 GMT","1663519500.0","Amid dating rumours with Jennie, BTS' V attends BLACKPINK's private party: Report","AS per reports, BTS'V attended BLACKPINK's private party and spent time with Jisoo, Jennie, Rosé, and Lisa.","https://www.dnaindia.com/entertainment/report-amid-dating-rumours-with-jennie-bts-v-attends-blackpinks-private-party-report-2986156","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 16:41:00 GMT","1663519260.0","UK: Religious building targeted amid India-Pak post-match 'disorder' in Leicester, police appeal for calm","The disorder follows clashes between fans following the India-Pakistan Asia Cup cricket match at the end of last month.","https://www.dnaindia.com/world/report-uk-religious-building-targeted-amid-india-pak-post-match-disorder-in-leicester-police-appeal-for-calm-2986153","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 16:41:00 GMT","1663519260.0","IGNOU July 2022 re-registration deadline extended: Check last date to apply, steps here","IGNOU has extended the July 2022 session re-registration deadline to September 25.","https://www.dnaindia.com/education/report-ignou-re-registration-login-ignou-re-registration-form-ignou-re-registration-last-date-2022-ignou-re-regist-2986152","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 16:30:00 GMT","1663518600.0","Chandigarh University leaked video row: Students demand apology as protests continue","The 23-year-old accused, a resident of Rohru, has been handed over to the Punjab Police.","https://www.dnaindia.com/india/report-chandigarh-university-row-students-demand-apology-as-protests-continue-2986151","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 16:15:00 GMT","1663517700.0","Arvind Kejriwal a 'Megalomaniac', resorting to old drama: BJP hits bact at AAP over 'rattled in Gujarat' remark","Addressing a press conference, Patra remarked that Delhi CM Arvind Kejriwal thinks that his ""honesty certificate"" is bigger than the Indian judiciary.","https://www.dnaindia.com/india/report-kejriwal-a-megalomaniac-resorting-to-old-drama-bjp-hits-back-at-aap-over-bjp-rattled-in-gujarat-remark-2986150","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 16:05:00 GMT","1663517100.0","BHEL Recruitment 2022: Total 150 posts open, vacancy details, important dates, other details here","BHEL Recruitment 2022 drive begins at bhel.com.","https://www.dnaindia.com/education/report-bhel-recruitment-2022-bhel-recruitment-bhel-jobs-2022-bhel-naukri-2022-bhel-vacancy-2022-bharat-heavy-ele-2986149","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 15:58:00 GMT","1663516680.0","Hero MotoCorp all set to enter EV segment, to launch 1st model Vida next month","For the event that will take place in Jaipur, Rajasthan, the two-wheeler industry giant has sent invitations to its dealers, investors.","https://www.dnaindia.com/automobile/report-hero-motocorp-all-set-to-enter-ev-segment-to-launch-1st-model-vida-next-month-2986141","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 15:55:31 GMT","1663516531.0","Dream Home: Gauri Khan to give interior makeover to Katrina Kaif, Jacqueline Fernandez with her new show","The first episode of Gauri Khan's show is out, and she has given a makeover to Manish Malhotra's house.","https://www.dnaindia.com/television/report-dream-home-gauri-khan-to-give-interior-makeover-to-katrina-kaif-jacqueline-fernandez-with-her-new-show-2986140","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
"Sun, 18 Sep 2022 15:41:00 GMT","1663515660.0","JEECUP 2022 Counselling round 3 registration to end today at jeecup.admissions.nic.in: Here's how to apply","JEECUP 2022 counselling round 3 registration window will be closed today.","https://www.dnaindia.com/education/report-jeecup-counselling-2022-jeecup-registration-2022-jeecupadmissionsnicin-how-to-apply-jeecup-2022-joint-2986139","http://www.dnaindia.com/rss.xml","IN","general","[]","set()"
